"","x"
"110",97.4969403447111
"111",98.2951054877062
"112",96.0974365330813
"113",96.9556218603921
"114",97.0793791317427
"115",98.7459798303213
"116",97.9134043464897
"117",100.516311595064
"118",103.462955542245
"119",99.4933313828632
"120",100.33715021467
"121",99.685915098641
"122",100.571501184932
"123",96.3767441176149
"124",95.4360129159779
"125",100.776063600391
"126",101.327868006776
"127",101.443386033904
"128",101.524680012456
"129",102.799179038053
"130",101.157826450566
"131",99.7911454602695
"132",99.4977178952494
"133",100.413522909111
"134",99.1874591013388
"135",98.7781277647618
"136",101.506155530832
"137",97.9681925958612
"138",96.9539958489736
"139",96.3794936425584
"140",100.04203132392
"141",99.363856403157
"142",102.291355857575
"143",101.023622587243
"144",102.39976163936
"145",102.151136521956
"146",100.066820863594
"147",102.459171782649
"148",101.123699022711
"149",99.3221280420076
"150",102.287870751929
"151",103.858339476312
"152",104.740475915837
"153",102.70595875293
"154",102.415738712204
"155",102.79481996496
"156",100.721840326766
"157",99.5935802620572
"158",102.74336841308
"159",103.708448082651
"160",100.470629344045
"161",100.497943558253
"162",99.8556237054175
"163",97.2312102939974
"164",96.6785068377871
"165",95.4459130972293
"166",99.3053606625139
"167",101.955547954135
"168",102.577840656014
"169",100.046662206326
"170",99.2231478414864
"171",97.6407357763818
"172",98.1241205988577
"173",99.4022184518347
"174",100.129335761284
"175",100.655712564791
"176",100.663396356044
"177",98.5751105350598
"178",100.271735757525
"179",97.3512895130169
"180",98.5434249756535
"181",97.8767197557083
"182",100.02621379961
"183",102.119171465814
"184",102.80138137734
"185",100.562262671804
"186",101.121518616719
"187",96.7534076322473
"188",98.1021372423766
"189",100.232104613533
"190",99.6176234704568
"191",99.4748975799444
"192",101.74764865966
"193",100.929599064055
"194",100.145977246387
"195",97.7954009910799
"196",99.3128912705602
"197",100.319257107405
"198",97.9518357302086
"199",97.9824432305498
"200",99.4999459112553
"201",96.7392202609911
"202",101.48864480598
"203",101.653733521581
"204",101.415139777392
"205",102.361323186224
"206",102.680227869899
"207",102.039876316683
"208",99.7845008311457
"209",100.609939818286
"210",99.2662168554854
"211",103.175839798291
"212",101.247324464145
"213",101.850803719331
"214",96.8679122095239
"215",94.2338365633825
"216",98.0683818287576
"217",96.1972227435221
"218",98.1172867497589
"219",97.236775916546
"220",99.5020674547984
"221",101.103061957399
"222",98.4376205681777
"223",96.8685407486456
"224",97.3133352338777
"225",100.404933448205
"226",96.4216662633172
"227",102.355676301079
"228",104.479498029858
"229",100.990708696078
"230",103.233891637199
"231",103.832089942566
"232",102.117381422313
"233",102.194436390596
"234",102.313746908845
"235",98.7647713292167
"236",101.434254845979
"237",98.3315671053455
"238",100.163013157476
"239",96.5268668505013
"240",93.4651518684159
"241",95.3481732450385
"242",98.8250999865701
"243",102.09425982532
"244",105.08745388531
"245",103.831082318269
"246",99.4032983617042
"247",100.535487510935
"248",101.83077973213
"249",99.6361769076792
"250",94.6085930762487
"251",98.4738488883913
"252",101.366128557553
"253",98.0345867871302
"254",95.721417330058
"255",97.4617181763934
"256",93.7297568193038
"257",97.7074844226727
"258",97.1252547441412
"259",97.1109705129845
"260",96.4059367973716
"261",96.2356809462258
"262",98.680577681086
"263",102.097417221043
"264",100.637000805718
"265",100.579621003393
"266",98.6761626276859
"267",99.5610188423426
"268",98.4322888591905
"269",100.662088772647
"270",99.8768847486999
"271",102.197345029263
"272",100.304927484024
"273",99.576094029703
"274",98.0920516053328
"275",100.279029872221
"276",102.55827282456
"277",101.409823297517
"278",103.52057845505
"279",104.885165471258
"280",104.010575301509
"281",100.313755532723
"282",101.683417432654
"283",99.0192741723442
"284",97.9802943832806
"285",98.1578630165571
"286",101.793308808254
"287",100.077364854696
"288",95.0935807016068
"289",95.4954810232325
"290",96.278540534155
"291",93.6602424859292
"292",96.688014004852
"293",98.4672328378197
"294",98.3771061153224
"295",102.162483356351
"296",102.4996506347
"297",100.094922413023
"298",99.7420593373473
"299",100.062206065183
"300",100.714315915016
"301",103.706264821294
"302",102.192283960175
"303",104.545867547158
"304",105.158318118796
"305",103.025403596023
"306",100.330532834337
"307",100.976847570797
"308",102.923255503233
"309",102.569740120317
"310",102.281146766234
"311",99.4013040191214
"312",95.9847537285164
"313",95.6724230788796
"314",99.0071263506047
"315",99.4992708873511
"316",100.210968669479
"317",97.9277628286439
"318",94.8523930911973
"319",97.4862209742137
"320",100.159334059767
"321",98.069105013239
"322",99.3800303544053
"323",96.786362882758
"324",98.7462314953947
"325",102.650791048668
"326",100.526792379838
"327",101.125587011897
"328",100.434905817353
"329",101.249957111389
"330",100.019926339908
"331",99.5910735579875
"332",96.7737621393795
"333",97.4541895559125
"334",102.359729143826
"335",98.4637926538433
"336",101.677621045232
"337",103.71152860261
"338",101.040929884235
"339",96.746845127004
"340",98.4747050065982
"341",101.236209031709
"342",101.500547589677
"343",101.766238430614
"344",103.981774830737
"345",103.914369996454
"346",99.0933991652581
"347",99.5311206649185
"348",97.0529503286413
"349",96.771526565885
"350",96.4075629193196
"351",99.6540777365902
"352",100.128211720801
"353",100.924163734049
"354",99.7778734713318
"355",100.68987381995
"356",99.4445129006616
"357",100.817228911813
"358",96.6741752882535
"359",98.4502110795877
"360",102.646640780296
"361",104.056777893435
"362",103.064537912673
"363",103.007718621098
"364",97.315631432553
"365",100.392168268958
"366",98.5516585307453
"367",100.085399485043
"368",102.424847400623
"369",100.319130169415
"370",100.606499848327
"371",99.9955422058846
"372",99.6457365214276
"373",98.6566275232935
"374",98.3584386597996
"375",102.066551961144
"376",103.107341153758
"377",98.2682450728605
"378",99.2605568892905
"379",100.785529816666
"380",103.44939493656
"381",103.242210127352
"382",101.432849143414
"383",103.669454147183
"384",101.818876767545
"385",104.666723168467
"386",102.657272422419
"387",104.149778017065
"388",102.713782389015
"389",101.105023081923
"390",98.7580933855192
"391",97.8951837092802
"392",97.3245521819838
"393",96.4004556457403
"394",95.8967110982463
"395",94.523126999335
"396",92.8654066340263
"397",93.3380506686142
"398",95.3029383284663
"399",96.184343401634
"400",96.1370951429685
"401",98.7780438768454
"402",100.779972908796
"403",101.147202835638
"404",102.151929240534
"405",100.888405680941
"406",101.021649443325
"407",100.021904562308
"408",100.1641030567
"409",104.744398951006
"410",104.59606004502
"411",102.46631704672
"412",103.990937934105
"413",104.296619861883
"414",104.991558648958
"415",100.637397402384
"416",102.761391806549
"417",103.118514690765
"418",100.304657480139
"419",101.234287132546
"420",102.376684708561
"421",101.153247755344
"422",98.9208863684486
"423",99.964408915546
"424",96.0570059566572
"425",94.2564939932525
"426",95.7799194785597
"427",95.8107666839649
"428",96.7873065400134
"429",98.7400550504856
"430",96.8892354817096
"431",98.2322524940719
"432",100.042503605214
"433",98.987197729778
"434",98.7348700700659
"435",97.845828301179
"436",105.6559805507
"437",103.1051205839
"438",99.6926173243628
"439",99.6267776025359
"440",100.335368524227
"441",100.355224423773
"442",101.905567129716
"443",100.78701179219
"444",98.3569983094556
"445",97.6520043826114
"446",99.2998299072041
"447",100.031697817401
"448",93.8536828981854
"449",97.1933270974223
"450",101.782508886003
"451",102.909516799026
"452",104.56263325854
"453",98.5196544755906
"454",96.3365642785521
"455",102.088864354732
"456",99.9147338587636
"457",102.295913185646
"458",99.7814919658036
"459",98.5154451380281
"460",99.2975220507863
"461",99.961850982206
"462",96.8441431835913
"463",95.3690375458791
"464",94.201976275442
"465",95.2925504564165
"466",101.108894412904
"467",97.982250731658
"468",100.358941613929
"469",101.871290899541
"470",100.425865593091
"471",99.2163408783742
"472",99.953837294947
"473",99.8395092316811
"474",103.790350590048
"475",104.196871782459
"476",103.727899827853
"477",101.944383418771
"478",102.026491117858
"479",100.982342475031
"480",100.460371532434
"481",96.0292119071429
"482",96.8770505469638
"483",99.4278223341374
"484",100.638399432965
"485",99.8000186203391
"486",98.4341745001238
"487",96.5741877722811
"488",95.4372234338895
"489",98.9949883149667
"490",99.2050182528471
"491",101.083457935656
"492",101.138878218146
"493",99.1863850645788
"494",99.1621411659352
"495",105.817780143325
"496",101.740782514198
"497",101.406875934312
"498",101.110542104944
"499",101.739332690325
"500",103.865907660254
"501",101.457203177125
"502",101.290173391724
"503",101.63381857051
"504",100.139097344982
"505",100.212044480523
"506",99.8863995190289
"507",98.7980200047081
"508",101.934652037976
"509",101.035338479213
"510",101.239726187507
"511",102.073152943247
"512",101.053239209523
"513",102.039517513009
"514",98.9095698248668
"515",99.2606098136677
"516",98.3283497394279
"517",102.095803270189
"518",101.052584755899
"519",100.935774711476
"520",99.6612444369804
"521",94.6162006838591
"522",99.9076955662638
"523",102.522843995033
"524",102.520144289243
"525",98.1853898952013
"526",104.516430183618
"527",102.19561278166
"528",102.956624697889
"529",101.816845117409
"530",101.900852303421
"531",100.225763880788
"532",100.347718943992
"533",102.41339463499
"534",99.3899150200955
"535",97.696190666917
"536",98.9540298534378
"537",96.3039129267077
"538",96.23411778118
"539",95.2514851761791
"540",96.0454456175017
"541",96.4847411069594
"542",95.0685740175591
"543",94.3079250897231
"544",95.9345239342839
"545",100.359374286557
"546",100.971328525196
"547",102.14598598763
"548",103.027086268745
"549",103.551273762191
"550",99.3903553686507
"551",100.190412395451
"552",101.496268133669
"553",104.632895913648
"554",104.213493328499
"555",107.457209906957
"556",103.918826806838
"557",98.6143514940098
"558",97.120424246506
"559",99.5305134825563
"560",99.066738448028
"561",100.27675912707
"562",100.615860649766
"563",100.591106214402
"564",101.612201618747
"565",98.8000140818642
"566",98.790618215812
"567",99.274627519699
"568",100.387588939786
"569",97.2001673589976
"570",98.9245496548875
"571",99.1426345318616
"572",98.3591234012502
"573",98.5012332129283
"574",99.8991726010666
"575",101.956790350777
"576",101.056553743594
"577",102.254270133419
"578",101.848189207664
"579",98.7785010614921
"580",96.5543522232105
"581",99.9986121391922
"582",100.47148001944
"583",101.794769535746
"584",101.260436189809
"585",100.954550362321
"586",101.261045406088
"587",102.415571569834
"588",100.496676295729
"589",99.2233620449475
"590",99.5466853263598
"591",97.1231213244642
"592",100.546486341477
"593",99.7446546719679
"594",98.057060950485
"595",95.7631897100243
"596",97.0456554146379
"597",101.475461533094
"598",101.727463052969
"599",99.7176299410101
"600",97.717485405279
"601",100.481364531825
"602",97.0894823952287
"603",99.6647561133101
"604",97.5448911201431
"605",97.7126357066152
"606",99.2335771115146
"607",99.4677669444342
"608",100.026088265751
"609",100.924608464148
"610",100.802845842987
"611",100.981096165722
"612",103.460810009546
"613",98.9953099987905
"614",97.7877691420082
"615",100.616380696861
"616",104.322098046506
"617",103.070987650603
"618",99.8501512170207
"619",101.979023418907
"620",97.621921419387
"621",103.565792905488
"622",101.07623593255
"623",100.540493556799
"624",100.494370515879
"625",99.9025595684923
"626",95.3656048817241
"627",97.5362943991557
"628",95.7901455630783
"629",94.9529873645518
"630",99.563534910923
"631",101.443396780844
"632",99.5645928709366
"633",100.032467339468
"634",99.8261037901818
"635",101.190030675149
"636",101.794456905229
"637",99.5551781660847
"638",100.937775560036
"639",100.217072670188
"640",100.123364472486
"641",100.082827671104
"642",102.670217986605
"643",99.3788621930297
"644",99.1977734911841
"645",100.666596711036
"646",99.6610108894305
"647",100.31475720174
"648",99.0637392341415
"649",97.0046919167133
"650",99.042354387574
"651",97.1632251716016
"652",97.7824633653673
"653",98.5230360964324
"654",98.2954850180241
"655",99.5236155705028
"656",100.010050017111
"657",101.055461313263
"658",101.936763848345
"659",102.039073778378
"660",100.396301964764
"661",100.274181919641
"662",102.789167821238
"663",100.987927661857
"664",104.076990013579
"665",103.580858784686
"666",100.076711966801
"667",103.789273021822
"668",99.7212186451658
"669",100.465711738794
"670",98.6438154739452
"671",96.812451035791
"672",99.0429306093554
"673",96.4015885878933
"674",96.2073977986622
"675",97.2772292493958
"676",92.4482377176599
"677",93.0839910508195
"678",97.1958972353482
"679",102.17351117522
"680",101.86998878566
"681",102.403934672841
"682",101.475630579236
"683",101.229422568283
"684",101.532363497109
"685",102.282847907767
"686",101.793484497795
"687",102.743432949878
"688",104.037828239179
"689",105.539889181378
"690",102.248512501378
"691",97.9104358218079
"692",100.158861265387
"693",97.7869522723272
"694",97.3364057547837
"695",96.7558140602557
"696",98.2631426391036
"697",103.941031341242
"698",99.2077607273263
"699",102.458172112838
"700",104.131554697639
"701",102.814618736248
"702",100.542178465686
"703",98.520446026275
"704",96.3633026406023
"705",98.7852897625761
"706",96.5801802816981
"707",97.1260742505537
"708",98.1481443813205
"709",97.5744495194644
"710",97.6043834077551
"711",100.706059031305
"712",101.718754989834
"713",102.60089319459
"714",100.91603793934
"715",98.1174005042838
"716",97.6404798031295
"717",99.0851598561309
"718",100.482516941378
"719",102.657700447518
"720",101.696813463034
"721",97.9621957280508
"722",96.1889654904605
"723",101.396134342837
"724",100.158814191421
"725",100.23498683963
"726",98.7117277526909
"727",99.3502992428955
"728",100.285642558401
"729",100.518490987524
"730",100.503829135068
"731",97.8507412668438
"732",98.8782309942516
"733",98.42704654901
"734",100.510547525804
"735",102.368232051893
"736",100.471795519991
"737",97.0082076380838
"738",96.6177688397756
"739",95.3420399930402
"740",99.9501201306847
"741",96.2743079207351
"742",94.5801400324515
"743",95.6805988216318
"744",97.9509301503463
"745",95.7161313450216
"746",95.4991127186415
"747",97.8204698497271
"748",100.653702614572
"749",99.5070802650941
"750",101.630586446674
"751",98.6902665417141
"752",98.8679891654306
"753",99.192371785532
"754",100.305184946276
"755",103.045145636675
"756",100.542598531974
"757",100.098585288703
"758",98.6766444545684
"759",100.484844638092
"760",99.3569579549142
"761",99.707926328803
"762",99.7445670707867
"763",101.313688276779
"764",102.772107150052
"765",103.251064384159
"766",102.040330261851
"767",99.9810625934326
"768",102.142251697302
"769",101.948943183159
"770",102.677231320453
"771",99.3081883299645
"772",101.841347828879
"773",102.961873202768
"774",104.361873509831
"775",101.531975132567
"776",101.099492223365
"777",97.3117118483195
"778",98.0577002689628
"779",96.9266136078751
"780",96.5165730829965
"781",99.7314451184767
"782",101.758269006772
"783",103.34168451245
"784",102.722371112179
"785",99.1871976433344
"786",96.0598308038442
"787",96.6837091352974
"788",97.0482712312292
"789",100.185843537911
"790",103.625540621781
"791",102.057350064524
"792",100.978046935655
"793",104.706958181028
"794",101.278438127623
"795",97.4311244036802
"796",98.5876437654085
"797",95.1882763187568
"798",99.065327008309
"799",99.7222061501331
"800",97.071543859874
"801",97.83262067713
"802",94.2464524818578
"803",97.3587141609585
"804",96.1088075617143
"805",97.030091775045
"806",97.5043041743207
"807",98.2918393314352
"808",100.92837210212
"809",100.386195212007
"810",98.5264360058665
"811",96.0548132046096
"812",97.3416414367918
"813",99.1730554521328
"814",103.131341524934
"815",103.804779990177
"816",101.820395099118
"817",103.321949479935
"818",101.874608234722
"819",100.593649830399
"820",101.621164453349
"821",102.005417196698
"822",99.624261108974
"823",102.123981316417
"824",102.619099561245
"825",100.956467483636
"826",95.773094602416
"827",95.8208220036962
"828",95.4891744831983
"829",94.2847163894204
"830",95.5214117835582
"831",98.8900609218177
"832",100.250372237225
"833",100.763883805215
"834",100.723905954509
"835",99.6391862066807
"836",100.330205551857
"837",96.6135867277377
"838",100.286836130466
"839",101.407668587469
"840",100.038810367103
"841",100.249832958772
"842",99.977820034399
"843",100.438227988779
"844",101.533528733567
"845",98.7743356400154
"846",99.5272460989215
"847",100.975109458495
"848",101.550377817915
"849",101.651109911984
"850",103.269873076114
"851",102.654788848292
"852",105.275294469116
"853",103.362545476138
"854",104.110497418291
"855",98.9509907092837
"856",104.990374931206
"857",103.78472429081
"858",103.956731937954
"859",99.6168465730636
"860",100.767297950124
"861",98.9372505431443
"862",97.4039737729137
"863",100.420586179233
"864",98.8052550481532
"865",102.908877086516
"866",100.033456202536
"867",104.043899931244
"868",98.6556050806675
"869",98.4904295751871
"870",95.9278458346809
"871",97.1029996514408
"872",93.1736511729949
"873",93.0104407522034
"874",97.1197967291141
"875",98.3570224457645
"876",98.4125174788651
"877",101.843547482804
"878",102.959870341386
"879",99.2705413663397
"880",100.846039010322
"881",102.620722900197
"882",104.262032356674
"883",105.417264993883
"884",103.356522499917
"885",102.537028747247
"886",100.328940622451
"887",104.178194696082
"888",102.695544611275
"889",101.033795719831
"890",99.8181131898322
"891",100.428353912769
"892",102.405119396455
"893",100.775674896204
"894",101.211181883277
"895",98.7917074053524
"896",97.2122223478176
"897",100.38221977422
"898",103.09854213809
"899",101.21378757294
"900",99.663293065663
"901",101.459855127953
"902",99.3473063985568
"903",97.2587590281804
"904",96.5078257515548
"905",95.9747507740276
"906",97.9361372984905
"907",98.4578270851508
"908",104.195517600414
"909",103.981762255166
"910",99.1927183777324
"911",102.420145989332
"912",102.236680517187
"913",97.9029488136374
"914",102.489887731813
"915",102.568412203335
"916",102.359275022279
"917",103.97218932546
"918",99.8472021329246
"919",100.592565668409
"920",96.5943442041372
"921",95.8556388576468
"922",100.675880375876
"923",100.098982628713
"924",93.4554152772302
"925",97.8152701478901
"926",103.064854461155
"927",104.716773385533
"928",101.792773578665
"929",99.895495200679
"930",98.6845912363486
"931",98.5732312426909
"932",100.71360946425
"933",102.792961111305
"934",98.4535529887861
"935",97.7541049022027
"936",104.777537464392
"937",100.875590338337
"938",97.7592755645015
"939",97.2160255440041
"940",101.070325376375
"941",102.889087892161
"942",101.011395486051
"943",105.571869946458
"944",104.758034445112
"945",104.489495172556
"946",105.179985008677
"947",103.118680142112
"948",102.154177250295
"949",100.221122289516
"950",102.682683032614
"951",103.091402658801
"952",100.397665834846
"953",99.4084486559365
"954",98.6554213560821
"955",98.3056515725583
"956",100.146297687882
"957",96.1066833746997
"958",92.681387675263
"959",95.9565497405034
"960",99.9161413616712
"961",98.8150374224159
"962",99.3738382020065
"963",99.44534500404
"964",99.8007627522036
"965",99.5860888014148
"966",100.060826154071
"967",102.64685083629
"968",101.708606249907
"969",102.217690337343
"970",102.220942190315
"971",98.1719975271877
"972",102.230996574713
"973",100.614181014766
"974",98.9233948997569
"975",97.4850428482171
"976",97.9053836651643
"977",98.1064940297045
"978",95.6092629573349
"979",97.0655085997413
"980",99.6032486115156
"981",98.165701854012
"982",96.3593408691019
"983",99.3559057971437
"984",99.7830715490499
"985",101.024519747184
"986",99.549060427267
"987",101.648169389949
"988",98.4751180069962
"989",98.5427417196231
"990",100.255544109066
"991",100.368566958455
"992",98.4752807813257
"993",99.696966869786
"994",103.097845419232
"995",103.18367816634
"996",107.474283216961
"997",100.519485709721
"998",100.428181342128
"999",103.297429987252
"1000",98.4214709204534
"1001",99.3987399240433
"1002",103.975653530459
"1003",99.5536095220676
"1004",101.971271729757
"1005",102.842358003259
"1006",97.0720414876106
"1007",100.114077901247
"1008",101.209811692957
"1009",100.383066025646
"1010",97.8806730571266
"1011",100.111105626034
"1012",103.014365893462
"1013",104.663931229309
"1014",103.037841570217
"1015",98.9029876277096
"1016",96.9657534884227
"1017",98.7360626391285
"1018",103.67114943089
"1019",100.745735890081
"1020",97.2048949785215
"1021",98.9058579973242
"1022",100.694514100209
"1023",98.2233375217662
"1024",95.5546550385477
"1025",95.691191542425
"1026",100.780374505371
"1027",97.6642193238585
"1028",99.8786566407871
"1029",98.7064644827278
"1030",99.4649666425954
"1031",98.5359498383795
"1032",103.181454731264
"1033",104.231741912454
"1034",101.334831272023
"1035",101.993210845096
"1036",103.523708952285
"1037",101.741377635686
"1038",99.9779961007554
"1039",101.582986479287
"1040",100.595953902951
"1041",99.9662612318176
"1042",101.317550564039
"1043",99.8129889618135
"1044",99.8099524399691
"1045",97.584606713385
"1046",101.339430621614
"1047",98.8854057046108
"1048",97.9905425851649
"1049",99.1151787745989
"1050",97.3276957347046
"1051",99.9957128500196
"1052",97.7297099650952
"1053",100.835966414149
"1054",100.686184853161
"1055",103.730358387782
"1056",101.885172994097
"1057",102.063985031971
"1058",104.59362168812
"1059",101.984195693666
"1060",105.006288712717
"1061",102.845901271702
"1062",103.245650360831
"1063",102.775152400385
"1064",101.439937523723
"1065",101.061406632305
"1066",101.684058187606
"1067",101.186314147855
"1068",102.773307248986
"1069",102.422888649165
"1070",101.756836175144
"1071",101.944433763551
"1072",102.214965987646
"1073",99.2919513482599
"1074",98.6872699212217
"1075",95.8930481030817
"1076",99.4534003261117
"1077",100.402989226855
"1078",101.430523122327
"1079",99.4983828787757
"1080",98.781193057459
"1081",98.0950800594323
"1082",97.7502042449502
"1083",96.7364552999913
"1084",98.8384191372082
"1085",100.894532713584
"1086",98.2992905564503
"1087",98.9993038654107
"1088",97.7721503799184
"1089",99.2428570282778
"1090",103.41707763564
"1091",102.329995235626
"1092",100.107949354193
"1093",101.571336892598
"1094",102.026695397484
"1095",97.0581581328864
"1096",101.420271557254
"1097",99.2148912851043
"1098",95.6295819540748
"1099",96.8139340304562
"1100",102.297573483829
"1101",100.988195888962
"1102",103.988829414355
"1103",100.4883079941
"1104",102.05121655443
"1105",99.8342159720605
"1106",97.3969479429255
"1107",99.7413488791497
"1108",99.0085658739237
"1109",99.3436051797857
"1110",102.263226544987
"1111",101.503818703389
"1112",98.1736990273557
"1113",97.9797497202448
"1114",102.195006455176
"1115",98.2535517378399
"1116",99.5587164573737
"1117",100.615993722036
"1118",98.2596853934561
"1119",97.8199900834131
"1120",96.4306867523622
"1121",96.5470693735353
"1122",95.6164189246065
"1123",98.0107201612922
"1124",99.6759162704502
"1125",100.083405778404
"1126",98.6555559730584
"1127",102.114914196778
"1128",101.559886625873
"1129",96.197938329902
"1130",100.140548521738
"1131",99.2968563828562
"1132",97.7486181870715
"1133",100.477212785074
"1134",98.6949818178904
"1135",102.595142635491
"1136",101.215329498169
"1137",102.185671891046
"1138",104.196720097687
"1139",106.724158617061
"1140",102.552604034133
"1141",101.993462625449
"1142",96.7510664784141
"1143",100.525313325482
"1144",103.311674984142
"1145",99.7278286334151
"1146",106.143961545937
"1147",103.313947114059
"1148",100.919033709766
"1149",100.821253380764
"1150",98.553225020955
"1151",100.656117857398
"1152",101.833948487306
"1153",103.995588165379
"1154",103.791871817698
"1155",101.378809885929
"1156",99.2460925954132
"1157",99.7729348374517
"1158",95.9228609656011
"1159",97.5201759775806
"1160",98.5803905314962
"1161",99.5783343015536
"1162",101.883745409495
"1163",102.254871447637
"1164",102.933537721896
"1165",98.8863006373302
"1166",95.1421596468205
"1167",95.4121924471494
"1168",101.88414899819
"1169",100.637943670185
"1170",101.010039080024
"1171",102.95298400276
"1172",101.640621451772
"1173",101.922100702884
"1174",99.490158540993
"1175",99.2147713624399
"1176",97.0590601705755
"1177",98.8918786890856
"1178",99.0394137650514
"1179",102.126045858951
"1180",101.790420228192
"1181",100.199198504397
"1182",99.4720759296846
"1183",101.898839784515
"1184",100.151898131313
"1185",104.686422504931
"1186",105.170206510065
"1187",102.094330971956
"1188",101.952755349019
"1189",101.246692391547
"1190",99.6902953609506
"1191",101.057369322305
"1192",103.933405414761
"1193",102.288003165268
"1194",101.447073969971
"1195",100.947777899866
"1196",102.294625355715
"1197",101.422430987447
"1198",97.3554867426823
"1199",98.4367453490592
"1200",98.3892380892155
