"","x"
"201",1.1795076878795
"202",-1.66333517360913
"203",-3.38674392163632
"204",-2.76361910066003
"205",-3.10793198862892
"206",-2.90943021091973
"207",0.179294502536247
"208",-0.462446141319537
"209",-1.53783339524558
"210",-1.30710359555764
"211",-2.17765585123177
"212",-1.81547610269827
"213",-2.23808398918819
"214",-0.0668317237673239
"215",-1.4763043444569
"216",-0.694670473518475
"217",-0.860229760914076
"218",0.440904771599473
"219",-0.356359801173037
"220",-0.335837586860852
"221",-0.209775691165901
"222",-0.376911013077333
"223",-0.290780227790018
"224",-1.30153746476053
"225",-2.29030141945542
"226",-0.464565738769913
"227",-1.7207120167304
"228",-2.40969855744089
"229",-0.968779473407365
"230",0.648578663756322
"231",0.646457205369184
"232",0.738758114173803
"233",0.356013269636125
"234",0.517043585268067
"235",-0.412347928181729
"236",0.302186441769197
"237",-0.621661856100815
"238",-0.0330408005814442
"239",-2.29153731658968
"240",-0.83139699423755
"241",-0.667405389576867
"242",0.723330744032818
"243",0.98776044385159
"244",-0.0673066325779826
"245",-0.723573525232897
"246",1.09438642942086
"247",2.86095751116997
"248",1.05116748305328
"249",0.113383029944245
"250",1.42037332061793
"251",-0.710142091779686
"252",-0.706748094092673
"253",-2.0156388262347
"254",-1.61248651805812
"255",-1.39190910802604
"256",0.193100917811034
"257",-0.831327797923706
"258",-0.275536970885972
"259",3.74346146572156
"260",2.74387821845868
"261",2.75702746070339
"262",1.79107538763259
"263",-0.224363613740954
"264",-0.778410291819827
"265",0.499531327423949
"266",-0.600430305620681
"267",-0.450992654647101
"268",-0.94891792183792
"269",-1.56189668035714
"270",-0.561039421111015
"271",2.15394139891147
"272",0.762403731403438
"273",0.433191235955659
"274",0.270750140830936
"275",1.52210187691112
"276",-1.01545490011851
"277",-1.05199342994483
"278",-0.57086594473343
"279",-2.16278511852641
"280",-1.54159740402556
"281",-1.63510279433645
"282",-0.599473951815655
"283",-1.20349248714676
"284",-0.918813171971949
"285",1.42807338976018
"286",0.135373792616907
"287",-3.29494610591034
"288",-1.05278347708774
"289",-0.492636173270047
"290",-0.572445986541678
"291",-3.08246789716132
"292",-1.27554546078769
"293",0.319197833403268
"294",0.543898539258404
"295",-1.29602974589285
"296",0.150700551392316
"297",-0.374496268046125
"298",0.429184868961455
"299",-2.21706238586804
"300",-1.24393794462314
"301",-0.310430410850607
"302",0.62034192114727
"303",1.28994641129237
"304",-0.525934161775589
"305",-0.57983946512792
"306",1.28724899267424
"307",-0.37167931915755
"308",-0.802627357439933
"309",-0.778551049662987
"310",-0.770250923952073
"311",0.169379276661951
"312",0.185225966074635
"313",-1.10862287466433
"314",0.379917534444929
"315",-0.232480730918079
"316",-0.374086748051534
"317",0.811292786742458
"318",0.0633465764843196
"319",1.01996245524435
"320",1.09752652054528
"321",0.376419624453859
"322",0.386871264748238
"323",0.562875780562616
"324",-0.132267287040831
"325",-1.48964949440772
"326",-2.31743526215289
"327",-1.67019106938828
"328",-1.6888854335383
"329",-0.0350454887406993
"330",0.697259128349476
"331",-0.258619056541487
"332",-0.26673424305675
"333",-1.51379453570716
"334",-0.274012413348948
"335",0.629259269648127
"336",-0.270328356614313
"337",-0.732544677382108
"338",0.270952123720773
"339",-1.18857944447256
"340",-1.56681998258649
"341",-1.30772052274844
"342",-1.5379063242047
"343",-0.808829867215027
"344",-1.09176175518114
"345",0.519954629135577
"346",1.54283792120962
"347",0.882831026864056
"348",0.959867173466183
"349",1.5781804270217
"350",0.860445919942622
"351",0.450970582853703
"352",0.960842882421798
"353",0.968830315955357
"354",-0.42865113502921
"355",0.107961975991243
"356",0.536856361207775
"357",0.0966935695637045
"358",0.260964752890848
"359",0.407894956367308
"360",-0.694275623723501
"361",0.582731181619919
"362",1.71922458986547
"363",2.16406072153493
"364",1.98284546615935
"365",2.01341364766986
"366",0.645015486391558
"367",1.2442108555955
"368",1.13000281037328
"369",-1.85559981293539
"370",0.829275809396564
"371",0.142648307906136
"372",-0.47032301038239
"373",-0.134254366116418
"374",0.320445298483829
"375",-0.243596887363909
"376",0.650609508477006
"377",0.977785240836893
"378",0.322140615375836
"379",0.632922825674523
"380",1.15124648627908
"381",1.57372282000005
"382",-0.378451418820978
"383",-0.568739965259938
"384",1.37322644844363
"385",0.758190294674538
"386",1.23068548118396
"387",0.829429063737292
"388",-0.250386090288119
"389",0.830611106726004
"390",1.70573332053217
"391",0.912078391150286
"392",-0.903225618317789
"393",-2.15438091387986
"394",-1.84552890594222
"395",0.901516282032808
"396",-0.320335169998097
"397",-1.04582799702699
"398",-0.945818431951823
"399",-0.335894903279042
"400",1.09421360766765
"401",0.323133045059362
"402",2.41470726071612
"403",2.13066708044058
"404",1.17510490107934
"405",0.563340061379585
"406",0.373382605362515
"407",-0.0876238486768462
"408",-0.858281001882618
"409",-1.1546323094843
"410",-1.56183180970706
"411",0.525469984559498
"412",0.228419041711837
"413",0.74278945622961
"414",-0.746487692705414
"415",0.259526581045267
"416",1.36458632231534
"417",1.31081882598953
"418",-0.276728657042236
"419",0.697839296866927
"420",-0.380843598069517
"421",0.28602347832052
"422",0.406374603354295
"423",2.13119595949366
"424",1.97323575392835
"425",-0.31947213439535
"426",-0.611618742291322
"427",-0.405499126893075
"428",-1.02049208325767
"429",0.0122990276994231
"430",2.43269521805561
"431",1.29280583518576
"432",0.698508602049594
"433",1.01647119495679
"434",0.541349466070063
"435",0.448956852682925
"436",0.688737623745037
"437",0.405732743997984
"438",-0.352544252314236
"439",-0.175041768599006
"440",0.35704919076741
"441",0.336861493244229
"442",-0.288957812157504
"443",0.232552256189059
"444",0.335831333176102
"445",1.16806811577343
"446",1.35405550551266
"447",0.0977838891033909
"448",1.73573567711789
"449",1.37408541520502
"450",1.04513370992397
"451",-0.232049517098601
"452",-0.772960788292167
"453",-0.69372255974459
"454",-1.24360915915032
"455",-0.842369629630226
"456",0.367080775663251
"457",1.59993658382122
"458",1.21188304035424
"459",-0.84176405450366
"460",-0.550041239747422
"461",-1.98426379232022
"462",-0.80814940358236
"463",-0.571788861277396
"464",-0.901539532923199
"465",-0.720852933885339
"466",2.08254652766305
"467",1.47419065284446
"468",1.90376983557982
"469",0.349183492521877
"470",-1.67798276663328
"471",-0.392278259282817
"472",1.33245898840854
"473",-0.682880367390048
"474",-1.48745223978511
"475",-2.37437282827226
"476",-1.87394537497037
"477",0.758305105023969
"478",0.838040631415803
"479",1.07273854364777
"480",0.181924215147447
"481",0.518547837969755
"482",0.117272719109127
"483",-2.14096853780958
"484",1.35182757567075
"485",-0.775460070917425
"486",-0.550364137905994
"487",-0.999488993674802
"488",0.152509391895098
"489",0.342828832291813
"490",-0.521576774281156
"491",-0.315269958835558
"492",-0.341924776067783
"493",0.576423715208838
"494",0.425530016197123
"495",0.392904397613351
"496",1.42926455997877
"497",1.07370350996657
"498",0.0733776811426339
"499",-0.576840110974885
"500",0.767157118101915
"501",1.47784258907013
"502",-1.12910743576166
"503",-0.78451846233372
"504",-0.99893887854398
"505",0.867773679595649
"506",0.198530161631167
"507",0.7048345387159
"508",-0.423153729422788
"509",-0.364135220304476
"510",0.701077015082546
"511",1.52723973104791
"512",-0.0205682431991879
"513",0.81403128999574
"514",-0.510102845084705
"515",-2.48199534192431
"516",0.494964717669824
"517",1.46169472520984
"518",0.393872106538777
"519",-0.571099328986522
"520",0.291552940232115
"521",-0.118253980687882
"522",0.412933726862247
"523",0.668657795094145
"524",-0.352011280270926
"525",0.0432317526869072
"526",-0.654172436221973
"527",-0.107661260557054
"528",-0.143548662506167
"529",1.34606466019652
"530",2.33524036660213
"531",-0.206020036081664
"532",1.91995721063639
"533",1.10463515564787
"534",0.888975150838402
"535",-0.122171930246029
"536",-1.77112127366447
"537",-1.99259836557602
"538",-1.54261227087797
"539",-1.49191291333225
"540",-2.00894664753528
"541",0.686414218617082
"542",2.1103339248483
"543",-0.956092119230723
"544",1.27245424174746
"545",0.831569171203041
"546",3.06497552903158
"547",2.89030336356361
"548",0.767455407065754
"549",0.669165448239314
"550",0.07733349753351
"551",-1.2296847967329
"552",-0.280323523680863
"553",-1.9732042119394
"554",-0.925727352092673
"555",0.558357308176787
"556",-0.171554936179679
"557",0.890088155260568
"558",0.925072982873954
"559",-0.317088911790175
"560",0.71715509910422
"561",0.236787573934399
"562",0.77442010605975
"563",-1.23986657406162
"564",-1.07448203615417
"565",-0.944583638633116
"566",-0.479990088416162
"567",-1.90619846643584
"568",-0.607336809802892
"569",0.0543766753255591
"570",-0.737133995445306
"571",-0.167474668969087
"572",1.50882277286584
"573",-0.883636378784536
"574",-0.362326954342457
"575",2.63049405504205
"576",0.32088763109393
"577",0.734398494032742
"578",0.649342908996469
"579",0.236826168873631
"580",-1.33655806609744
"581",-1.52444665808013
"582",-2.20327525908282
"583",-2.0442280350886
"584",2.46493956147436
"585",-0.51222004886765
"586",-1.25774586847283
"587",-0.144783432234681
"588",-1.59185657389272
"589",0.247156901055308
"590",1.11072607649522
"591",2.95022905068817
"592",1.76511755482468
"593",1.25410152832375
"594",1.04281826856139
"595",-0.881529039648669
"596",0.661556297441461
"597",0.445453299112323
"598",-0.840480354319858
"599",-0.711996339010364
"600",-0.564104239829182
